level,key,class,budget_ms,completed_depth,nodes,nps,nodes_depth_proxy,qsearch_ratio,eval_per_node,movegen_per_node,make_unmake_per_node,pseudo_to_legal_ratio,tt_hit_rate,tt_cutoff_rate,tt_depth_reject_per_hit,tt_bound_reject_per_eligible_hit,tt_cutoff_per_eligible_hit,tt_store_per_probe,lmr_research_rate,null_research_rate,aspiration_retry_per_iter,futility_pruned,qsearch_see_prune_rate,aborted_iteration_depth,completed_iteration_growth
position,piece_02,piece_endgame,500,6.0,120062.0,245022.0,7.023727,0.8535340074294948,0.7693025270277023,3.5224550648831436,40.24908797121487,1.5456211653563752,0.14475035586226778,0.0,0.9988174519200846,1.0,0.0,0.999936935800645,0.0,0.0,0.0,0.0,0.0,7.0,6.356736292774237
position,piece_02,piece_endgame,1000,7.0,226466.0,231087.0,5.821038,0.7727738380154195,0.7040791995266398,3.3965010200206653,42.931027174057036,1.5114711724427612,0.1890775541352666,0.0,0.9995207103577014,1.0,0.0,0.999965196292908,0.0,0.0,0.0,0.0,0.0,8.0,6.356736292774237
position,piece_02,piece_endgame,3000,8.0,780608.0,265512.0,5.451978,0.7315694945478396,0.6714163831269985,3.334359883577929,43.86323224973354,1.4943496246276011,0.17860669121090236,0.00011052255603628374,0.999196873159501,0.21904761904761905,0.780952380952381,0.9998773469195207,0.0,0.0,0.0,0.0,0.0,9.0,6.356736292774237
position,piece_03,piece_endgame,500,6.0,128512.0,262267.0,7.039328,0.8582389193227091,0.7934434138446215,3.508419447211155,40.87556025896414,1.661816554207679,0.1782962615570146,0.0010133324400375184,0.6975575387505871,0.9812082621525081,0.018791737847491847,0.9989280450221091,0.0,0.0,0.0,0.0,0.0,7.0,6.102943297033421
position,piece_03,piece_endgame,1000,7.0,248922.0,254000.0,5.900193,0.680088541792208,0.6459212122672966,3.2508737676862633,48.20506825431259,1.5275161861411821,0.2881968377300165,0.0008271194937026129,0.9020582693143934,0.9706970549060234,0.02930294509397662,0.9991436389080351,0.0,0.0,0.0,0.0,0.0,8.0,6.102943297033421
position,piece_03,piece_endgame,3000,8.0,849515.0,288833.0,5.509934,0.8061211397091281,0.7495135459644621,3.4341924509867394,42.89309311783782,1.5901807170944264,0.1480435149793873,0.0005667707205995508,0.940494903909538,0.9356625479335322,0.06433745206646783,0.9994219689339581,0.0,0.0,0.0,0.0,0.0,9.0,6.102943297033421
position,qless_01,queenless_middlegame,500,5.0,53768.0,109729.0,8.83293,0.8703875911322719,0.9617671737623582,2.8147597083767297,129.93248772504091,1.120290415551069,0.17052928280613844,0.00020133327367903003,0.7524596615505706,0.9952305246422893,0.0047694753577106515,0.9996255754025064,0.0425531914893617,1.0,0.0,7159.0,0.5169262265116619,6.0,4.001916848436777
position,qless_01,queenless_middlegame,1000,5.0,105986.0,108147.0,10.116952,0.818560942011209,0.9622402958881362,2.7199913196082504,121.19325193893533,1.1471114402667375,0.22533062054933875,0.00011444557477110885,0.893510158013544,0.9952305246422893,0.0047694753577106515,0.9996639032041228,0.0425531914893617,0.7857142857142857,0.0,8129.0,0.5013408609738885,6.0,4.001916848436777
position,qless_01,queenless_middlegame,3000,6.0,377077.0,128257.0,8.499728,0.843612843000236,0.9588439496442371,2.782235458540298,124.07654670001088,1.1641573948707014,0.12991677953558511,0.000157085608165659,0.948330064217965,0.9765990639625585,0.0234009360374415,0.9997207366965943,0.020833333333333332,0.5490196078431373,0.0,45184.0,0.4633541695183343,7.0,4.001916848436777
position,qless_02,queenless_middlegame,500,5.0,67306.0,138960.0,9.238698,0.9085668439663626,0.9756633881080439,3.3820907497102786,98.09811903842154,1.286020619343878,0.10820715594560709,0.0002893239463786286,0.6914735591206179,0.9913336543090997,0.008666345690900338,0.9997106760536214,0.043478260869565216,0.0,0.0,20618.0,0.4513831826896741,0.0,7.838416655903476
position,qless_02,queenless_middlegame,1000,5.0,147635.0,150647.0,10.810303,0.7627595082466895,0.9776204829478105,3.0162224404782063,108.58088302467928,1.2040627387299985,0.1892417770680393,0.00017829595578260296,0.8507701130591513,0.9936865220971727,0.00631347790282734,0.9996589120845898,0.03333333333333333,0.7142857142857143,0.0,31722.0,0.5597951344430218,6.0,7.838416655903476
position,qless_02,queenless_middlegame,3000,6.0,427502.0,145408.0,8.6794,0.7667309158787561,0.9615908229669101,2.9694036519127396,108.53432732478444,1.2050026221976973,0.16953867783444296,0.0011345100029584113,0.7246778195789643,0.9756948482381672,0.02430515176183277,0.998697213393732,0.034482758620689655,0.6179775280898876,0.0,274986.0,0.5282858648759443,7.0,7.838416655903476
position,qless_03,queenless_middlegame,500,6.0,64265.0,131151.0,6.328912,0.7602583054539797,0.9841282190928188,2.707259005679608,94.88094608262662,1.11922470052608,0.20815246161990472,0.0004658549497088407,0.9603646452635751,0.945,0.055,0.9990682901005823,0.0,0.5714285714285714,0.0,25551.0,0.39540006293446234,7.0,4.66231170842597
position,qless_03,queenless_middlegame,1000,6.0,151942.0,155042.0,7.304878,0.7733279804135789,0.9844809203511866,2.8238077687538667,102.42861091732371,1.0966130253795119,0.13246963095478548,0.00016819314689377838,0.9765780536362572,0.945,0.055,0.9995744005540006,0.0,0.5178571428571429,0.0,150334.0,0.3947005778110872,7.0,4.66231170842597
position,qless_03,queenless_middlegame,3000,7.0,460599.0,156666.0,6.442377,0.736425828106444,0.9850951621523582,2.8068232888043614,99.54461907212131,1.123418752252992,0.16519972034977148,0.00013825990775716342,0.9414941494149415,0.9856950067476383,0.014304993252361673,0.9991991360060104,0.0,0.7222222222222222,0.0,338941.0,0.37706139549269635,8.0,4.66231170842597
position,tac_01,tactical_middlegame,500,6.0,57732.0,117817.0,6.216836,0.7399189357721887,0.8989988221436984,2.386464012670951,119.63936811473707,1.2460478923929938,0.12321775494747934,0.002996476670288781,0.7696827262044653,0.9111328125,0.0888671875,0.9962791003984326,0.019230769230769232,0.3111111111111111,0.16666666666666666,61574.0,0.45239482055647656,7.0,2.6998091271906994
position,tac_01,tactical_middlegame,1000,6.0,112874.0,115177.0,6.951827,0.7703663203936577,0.8603221290997041,2.3914686867573294,121.02710987472757,1.3115333340719157,0.20017344549475327,0.0015783540022547915,0.9112728533056061,0.9111328125,0.0888671875,0.9979706877113868,0.019230769230769232,0.25,0.16666666666666666,224665.0,0.50348866534032,7.0,2.6998091271906994
position,tac_01,tactical_middlegame,3000,7.0,388724.0,132218.0,6.288111,0.7461489385785287,0.8773139811279983,2.3732226058606836,118.92165475105571,1.2914238609572928,0.16163665694732518,0.000711415717277382,0.9379784892911385,0.9290354822588706,0.07096451774112944,0.9980360918227272,0.023391812865497075,0.6648351648351648,0.14285714285714285,652389.0,0.4648787873800629,8.0,2.6998091271906994
position,tac_02,tactical_middlegame,500,4.0,44506.0,90826.0,14.524615,0.949368436747822,0.9021704938659956,2.128432121511706,118.85723273266525,1.182049743788813,0.16558656262399155,0.0,0.8977635782747604,1.0,0.0,0.9992064541727285,0.0,0.0,0.0,3033.0,0.39871039202500097,5.0,2.9609022874054824
position,tac_02,tactical_middlegame,1000,5.0,112974.0,115279.0,10.264241,0.927195637934392,0.9005788942588561,2.227556782976614,129.3147803919486,1.1634428064853395,0.20096807793640095,0.0038600575945101404,0.7533536585365853,0.9221260815822002,0.07787391841779975,0.9959254947613504,0.0,0.0,0.0,49648.0,0.34676711857968473,6.0,2.9609022874054824
position,tac_02,tactical_middlegame,3000,6.0,331278.0,112570.0,8.318253,0.8929630099191616,0.9039029446861854,2.17193414594389,127.2489329203871,1.167835258560831,0.3207910863509749,0.002805344569496036,0.8430759612378869,0.9440017706949978,0.055998229305002215,0.9970615956090259,0.0,0.09259259259259259,0.0,121307.0,0.3328470879982495,7.0,2.9609022874054824
