level,key,class,budget_ms,completed_depth,nodes,nps,nodes_depth_proxy,qsearch_ratio,eval_per_node,movegen_per_node,make_unmake_per_node,pseudo_to_legal_ratio,tt_hit_rate,tt_cutoff_rate,tt_depth_reject_per_hit,tt_bound_reject_per_eligible_hit,tt_cutoff_per_eligible_hit,tt_store_per_probe,lmr_research_rate,null_research_rate,aspiration_retry_per_iter,futility_pruned,qsearch_see_prune_rate,aborted_iteration_depth,completed_iteration_growth
position,opening_01,opening,3000,7.0,483858.0,164577.0,6.487876,0.832056099103456,0.9700717979241844,2.9770552517474136,112.43029979870127,1.1727808004671727,0.12681911187567985,0.0006349221561477237,0.7515444635468818,0.9798494411071401,0.020150558892859858,0.999218925951305,0.06991525423728813,0.4424778761061947,0.42857142857142855,88133.0,0.3216260200136194,8.0,7.667395167875498
position,opening_02,opening,500,5.0,72356.0,147663.0,9.373352,0.8053374979269169,0.9340410931255803,2.766294433080878,114.80593178174581,1.1763033634109845,0.2384684201109322,0.0036500268384326356,0.8695228091236494,0.882691201840138,0.11730879815986199,0.9961710502773304,0.125,0.1111111111111111,0.6,6518.0,0.4390944229707344,6.0,3.7517084282460136
position,opening_02,opening,1000,6.0,156104.0,159289.0,7.337853,0.7830484805001794,0.9305762619040375,2.7101355506585354,112.81163839491622,1.2058120568515174,0.24430283175514966,0.0019117713054795135,0.9043331869418826,0.9185156847742922,0.08148431522570773,0.9978728178431988,0.08074534161490683,0.5,0.5,12321.0,0.39552029864675686,7.0,3.7517084282460136
position,opening_02,opening,3000,6.0,444703.0,151259.0,8.736651,0.8286451856632404,0.9529348801334824,2.795636638385619,121.87834577234693,1.1196651769681976,0.14521723715508095,0.0005688568094805941,0.9494579575475995,0.9224945926459985,0.07750540735400144,0.9993517678217547,0.06779661016949153,0.2777777777777778,0.5,335304.0,0.3774328552273374,7.0,3.7517084282460136
position,opening_03,opening,500,5.0,77047.0,157237.0,9.491856,0.7862473555102729,0.9292509766765741,2.8408893272937297,114.10712941451322,1.2316731390018762,0.24089546204898427,0.0032678637604015765,0.908957415565345,0.8509984639016898,0.1490015360983103,0.996546844995452,0.3958333333333333,0.07142857142857142,0.6,6789.0,0.5092121677382209,6.0,3.7071792560751553
position,opening_03,opening,1000,6.0,139929.0,158262.0,7.364328,0.7599909703734841,0.9283350842212836,2.778237534749766,111.92451886313773,1.2437482704965999,0.24691285601149796,0.0028362149731709393,0.933911459570761,0.8314777327935222,0.16852226720647773,0.9970786134060131,0.19791666666666666,0.06896551724137931,0.6666666666666666,8636.0,0.42593098922732,6.0,3.7071792560751553
position,opening_03,opening,3000,6.0,450463.0,153218.0,8.755411,0.8496835478163578,0.9608980093814586,2.927601157031765,123.99635486155356,1.152840839726523,0.12357880449920743,0.0008432215621629013,0.9595106858184947,0.8314777327935222,0.16852226720647773,0.9991213276814699,0.10416666666666667,0.04918032786885246,0.6666666666666666,193160.0,0.405713316944986,7.0,3.7071792560751553
position,opening_04,opening,500,5.0,70800.0,144488.0,9.332686,0.8413884689826653,0.9210028248587571,2.564011299435028,115.28943502824859,1.1718689969255962,0.22740572171651496,0.0034599665613969906,0.722965383437149,0.9450792480648729,0.05492075193512717,0.9962149359093442,0.037037037037037035,0.8571428571428571,0.2,16294.0,0.4733238954507998,6.0,7.618673373153096
position,opening_04,opening,1000,5.0,117925.0,120330.0,10.335255,0.8303979025293029,0.9243830968537939,2.5190314620604566,112.37846088615646,1.1782008779016846,0.21242770235847644,0.0022326111061164553,0.8086337024758411,0.9450792480648729,0.05492075193512717,0.9974227576493152,0.037037037037037035,0.8333333333333334,0.2,18526.0,0.46992611531211403,6.0,7.618673373153096
position,opening_04,opening,3000,6.0,422222.0,143612.0,8.661441,0.8382483473099903,0.9177342941365924,2.6143486181692124,121.06085255399671,1.1775211534138224,0.149576119445321,0.0014040710970546417,0.7506755795761627,0.9623502567027952,0.037649743297204795,0.9984399210032726,0.020958083832335328,0.3763440860215054,0.16666666666666666,269646.0,0.4523839908900822,7.0,7.618673373153096
